year,state,electiondistrict,runoff,special,candidate,party,writein,candidatevotes,totalvotes
1976,Illinois,IL19,FALSE,FALSE,NA,NA,TRUE,1,193539
1976,Illinois,IL19,FALSE,FALSE,John Craver,democrat,FALSE,60967,193539
1976,Illinois,IL20,FALSE,FALSE,Peter Mack,democrat,FALSE,78634,215857
1976,Illinois,IL20,FALSE,FALSE,Paul Findley,republican,FALSE,137223,215857
1976,Illinois,IL21,FALSE,FALSE,NA,NA,TRUE,2,184035
1976,Illinois,IL21,FALSE,FALSE,Edward R. Madigan,republican,FALSE,137037,184035
1976,Illinois,IL21,FALSE,FALSE,Anna Wall Scott,democrat,FALSE,46996,184035
1976,Illinois,IL22,FALSE,FALSE,George E. Shipley,democrat,FALSE,129187,210289
1976,Illinois,IL22,FALSE,FALSE,Ralph Y. McGinnis,republican,FALSE,81102,210289
1976,Illinois,IL23,FALSE,FALSE,Sam P. Drenovac,republican,FALSE,34825,162938
1976,Illinois,IL23,FALSE,FALSE,Melvin Price,democrat,FALSE,128113,162938
1976,Illinois,IL24,FALSE,FALSE,Paul Simon,democrat,FALSE,152344,226110
1976,Illinois,IL24,FALSE,FALSE,Peter G. Prineas,republican,FALSE,73766,226110
1976,Indiana,IN1,FALSE,FALSE,"Adam Benjamin, Jr.",democrat,FALSE,121155,169911
1976,Indiana,IN1,FALSE,FALSE,Robert J. Billings,republican,FALSE,48756,169911
1976,Indiana,IN2,FALSE,FALSE,Floyd J. Fithian,democrat,FALSE,117617,214845
1976,Indiana,IN2,FALSE,FALSE,William W. Erwin,republican,FALSE,95605,214845
1976,Indiana,IN2,FALSE,FALSE,James Hensley Logan,american,FALSE,1623,214845
1976,Indiana,IN3,FALSE,FALSE,Thomas L. Thorson,republican,FALSE,77094,178871
1976,Indiana,IN3,FALSE,FALSE,John Brademas,democrat,FALSE,101777,178871
1976,Indiana,IN4,FALSE,FALSE,J. Edward Roush,democrat,FALSE,88361,198183
1976,Indiana,IN4,FALSE,FALSE,J. Danforth Quayle,republican,FALSE,107762,198183
1976,Indiana,IN4,FALSE,FALSE,Gail E. Gran,american,FALSE,2060,198183
1976,Indiana,IN5,FALSE,FALSE,William C. Stout,democrat,FALSE,78807,206001
1976,Indiana,IN5,FALSE,FALSE,Elwood Hillis,republican,FALSE,127194,206001
1976,Indiana,IN6,FALSE,FALSE,David G. Crane,republican,FALSE,86854,192627
1976,Indiana,IN6,FALSE,FALSE,David W. Evans,democrat,FALSE,105773,192627
1976,Indiana,IN7,FALSE,FALSE,John E. Tipton,democrat,FALSE,77355,207360
1976,Indiana,IN7,FALSE,FALSE,John T. Myers,republican,FALSE,130005,207360
1976,Indiana,IN8,FALSE,FALSE,David L. Cornwell,democrat,FALSE,109013,216026
1976,Indiana,IN8,FALSE,FALSE,Belden Bell,republican,FALSE,107013,216026
1976,Indiana,IN9,FALSE,FALSE,Lee H. Hamilton,democrat,FALSE,136056,136056
1976,Indiana,IN10,FALSE,FALSE,William G. Frazier,republican,FALSE,76890,191449
1976,Indiana,IN10,FALSE,FALSE,Philip R. Sharp,democrat,FALSE,114559,191449
1976,Indiana,IN11,FALSE,FALSE,Lawrence L. Buell,republican,FALSE,74829,191859
1976,Indiana,IN11,FALSE,FALSE,John A. Eineman,american,FALSE,1135,191859
1976,Indiana,IN11,FALSE,FALSE,"Andrew Jacobs, Jr.",democrat,FALSE,115895,191859
1976,Iowa,IA1,FALSE,FALSE,Larry D. Smith,american,FALSE,486,211204
1976,Iowa,IA1,FALSE,FALSE,Edward Mezvinsky,democrat,FALSE,101024,211204
1976,Iowa,IA1,FALSE,FALSE,James A. S. Leach,republican,FALSE,109694,211204
1976,Iowa,IA2,FALSE,FALSE,Lorin E. Oxley,american,FALSE,485,204550
1976,Iowa,IA2,FALSE,FALSE,Michael T. Blouin,democrat,FALSE,102980,204550
1976,Iowa,IA2,FALSE,FALSE,Tom Riley,republican,FALSE,100344,204550
1976,Iowa,IA2,FALSE,FALSE,James D. Roberson,independent,FALSE,741,204550
1976,Iowa,IA3,FALSE,FALSE,Stephen J. Rapp,democrat,FALSE,90981,208938
1976,Iowa,IA3,FALSE,FALSE,Charles E. Grassley,republican,FALSE,117957,208938
1976,Iowa,IA4,FALSE,FALSE,Neal Smith,democrat,FALSE,145343,210356
1976,Iowa,IA4,FALSE,FALSE,Charles E. Minor,republican,FALSE,65013,210356
1976,Iowa,IA5,FALSE,FALSE,Tom Harkin,democrat,FALSE,135600,209052
1976,Iowa,IA5,FALSE,FALSE,Kenneth R. Fulk,republican,FALSE,71377,209052
1976,Iowa,IA5,FALSE,FALSE,Verlyn LeRoy Hayes,american,FALSE,2075,209052
1976,Iowa,IA6,FALSE,FALSE,Joanne D. Soper,republican,FALSE,62292,198002
1976,Iowa,IA6,FALSE,FALSE,Berkley Bedell,democrat,FALSE,133507,198002
1976,Iowa,IA6,FALSE,FALSE,William David Mincer,american,FALSE,2203,198002
1976,Kansas,KS1,FALSE,FALSE,Randy Yowell,democrat,FALSE,52459,194772
1976,Kansas,KS1,FALSE,FALSE,Keith G. Sebelius,republican,FALSE,142311,194772
1976,Kansas,KS1,FALSE,FALSE,scatter,,FALSE,2,194772
1976,Kansas,KS2,FALSE,FALSE,Martha Keys,democrat,FALSE,88645,174861
1976,Kansas,KS2,FALSE,FALSE,"Charles V. """"Chuck"""" Ijams",american,FALSE,1933,174861
1976,Kansas,KS2,FALSE,FALSE,David N. Soggin,prohibition,FALSE,1337,174861
1976,Kansas,KS2,FALSE,FALSE,Ross Freeman,republican,FALSE,82946,174861
1976,Kansas,KS3,FALSE,FALSE,"William W. """"Bill"""" Hyatt",american,FALSE,4162,179865
1976,Kansas,KS3,FALSE,FALSE,Philip S. Rhoads,democrat,FALSE,52110,179865
1976,Kansas,KS3,FALSE,FALSE,scatter,,FALSE,15,179865
1976,Kansas,KS3,FALSE,FALSE,"Larry Winn, Jr.",republican,FALSE,123578,179865
1976,Kansas,KS4,FALSE,FALSE,Garner E. Shriver,republican,FALSE,86832,179168
1976,Kansas,KS4,FALSE,FALSE,"Robert A. """"Bob"""" Cowdrey",american,FALSE,2269,179168
1976,Kansas,KS4,FALSE,FALSE,Dan Glickman,democrat,FALSE,90067,179168
1976,Kansas,KS5,FALSE,FALSE,Virgil Leon Olson,democrat,FALSE,65340,180625
1976,Kansas,KS5,FALSE,FALSE,Joe Skubitz,republican,FALSE,109573,180625
1976,Kansas,KS5,FALSE,FALSE,Glen L. Rutherford,american,FALSE,5712,180625
1976,Kentucky,KY1,FALSE,FALSE,Bob Bersky,republican,FALSE,26089,144985
1976,Kentucky,KY1,FALSE,FALSE,"Carroll Hubbard, Jr.",democrat,FALSE,118886,144985
1976,Kentucky,KY1,FALSE,FALSE,NA,NA,TRUE,10,144985
1976,Kentucky,KY2,FALSE,FALSE,NA,NA,TRUE,4,130920
1976,Kentucky,KY2,FALSE,FALSE,Walter A. Baker,republican,FALSE,51900,130920
1976,Kentucky,KY2,FALSE,FALSE,William H. Natcher,democrat,FALSE,79016,130920
1976,Kentucky,KY3,FALSE,FALSE,Denzil J. Ramsey,republican,FALSE,58019,140744
1976,Kentucky,KY3,FALSE,FALSE,Romano L. Mazzoli,democrat,FALSE,80496,140744
1976,Kentucky,KY3,FALSE,FALSE,William P. Chambers,american,FALSE,2229,140744
1976,Kentucky,KY4,FALSE,FALSE,Gene Snyder,republican,FALSE,97493,174502
1976,Kentucky,KY4,FALSE,FALSE,Edward J. Winterberg,democrat,FALSE,77009,174502
1976,Kentucky,KY5,FALSE,FALSE,Albert G. J. Cullum,american,FALSE,1125,150473
1976,Kentucky,KY5,FALSE,FALSE,NA,NA,TRUE,16,150473
1976,Kentucky,KY5,FALSE,FALSE,Charles C. Smith,democrat,FALSE,49128,150473
1976,Kentucky,KY5,FALSE,FALSE,Tim Lee Carter,republican,FALSE,100204,150473
1976,Kentucky,KY6,FALSE,FALSE,NA,NA,TRUE,3,96493
1976,Kentucky,KY6,FALSE,FALSE,Anthony A. McCord,american,FALSE,5795,96493
1976,Kentucky,KY6,FALSE,FALSE,John B. Breckinridge,democrat,FALSE,90695,96493
1976,Kentucky,KY7,FALSE,FALSE,Carl D. Perkins,democrat,FALSE,110450,150831
1976,Kentucky,KY7,FALSE,FALSE,Granville Thomas,republican,FALSE,40381,150831
1976,Louisiana,LA1,FALSE,FALSE,Robert L. Livingston,republican,FALSE,56679,130558
1976,Louisiana,LA1,FALSE,FALSE,Richard A. Tonry,democrat,FALSE,61652,130558
1976,Louisiana,LA1,FALSE,FALSE,John R. Rarick,independent,FALSE,12227,130558
1976,Louisiana,LA2,FALSE,FALSE,Lindy (Mrs. Hale) Boggs,democrat,FALSE,85923,92827
1976,Louisiana,LA2,FALSE,FALSE,"Jules W. """"Ted"""" Hillery",independent,FALSE,6904,92827
1976,Louisiana,LA3,FALSE,FALSE,"David H. """"Pro"""" Scheuermann, Jr.",democrat,FALSE,39728,148863
1976,Louisiana,LA3,FALSE,FALSE,David C. Treen,republican,FALSE,109135,148863
1976,Louisiana,LA4,FALSE,FALSE,"Joe D. Waggonner, Jr.",democrat,FALSE,76406,76406
1976,Louisiana,LA5,FALSE,FALSE,Frank Spooner,republican,FALSE,75574,159270
1976,Louisiana,LA5,FALSE,FALSE,Jerry Huckaby,democrat,FALSE,83696,159270
1976,Louisiana,LA6,FALSE,FALSE,W. Henson Moore,republican,FALSE,99780,152992
1976,Louisiana,LA6,FALSE,FALSE,J. D. De Blieux,democrat,FALSE,53212,152992
1976,Louisiana,LA7,FALSE,FALSE,John B. Breaux,democrat,FALSE,117196,140610
1976,Louisiana,LA7,FALSE,FALSE,"Charles F. """"Chuck"""" Huff",republican,FALSE,23414,140610
1976,Louisiana,LA8,FALSE,FALSE,Kent Courtney,independent,FALSE,6526,112811
1976,Louisiana,LA8,FALSE,FALSE,Gillis W. Long,democrat,FALSE,106285,112811
1976,Maine,ME1,FALSE,FALSE,Frederick D. Barton,democrat,FALSE,108105,253628
1976,Maine,ME1,FALSE,FALSE,David F. Emery,republican,FALSE,145523,253628
1976,Maine,ME2,FALSE,FALSE,Leighton Cooney,democrat,FALSE,43150,219547
1976,Maine,ME2,FALSE,FALSE,William S. Cohen,republican,FALSE,169292,219547
1976,Maine,ME2,FALSE,FALSE,Jacqueline Francis Kaye,independent,FALSE,7105,219547
1976,Maryland,MD1,FALSE,FALSE,Robert E. Bauman,republican,FALSE,85919,158912
1976,Maryland,MD1,FALSE,FALSE,Roy Dyson,democrat,FALSE,72993,158912
1976,Maryland,MD2,FALSE,FALSE,Clarence D. Long,democrat,FALSE,139196,196303
1976,Maryland,MD2,FALSE,FALSE,John M. Seney,republican,FALSE,35258,196303
1976,Maryland,MD2,FALSE,FALSE,Ronald A. Meroney,independent,FALSE,21849,196303
1976,Maryland,MD3,FALSE,FALSE,Barbara A. Mikulski,democrat,FALSE,107014,143461
1976,Maryland,MD3,FALSE,FALSE,Samuel A. Culotta,republican,FALSE,36447,143461
1976,Maryland,MD4,FALSE,FALSE,Marjorie S. Holt,republican,FALSE,95158,165013
1976,Maryland,MD4,FALSE,FALSE,Werner Fornos,democrat,FALSE,69855,165013
1976,Maryland,MD5,FALSE,FALSE,John Burcham,republican,FALSE,57057,134893
1976,Maryland,MD5,FALSE,FALSE,Gladys Noon Spellman,democrat,FALSE,77836,134893
1976,Maryland,MD6,FALSE,FALSE,Goodloe E. Byron,democrat,FALSE,126801,179004
1976,Maryland,MD6,FALSE,FALSE,Arthur T. Bond,republican,FALSE,52203,179004
1976,Maryland,MD7,FALSE,FALSE,Parren J. Mitchell,democrat,FALSE,94991,100633
1976,Maryland,MD7,FALSE,FALSE,William Salisbury,independent,FALSE,5642,100633
1976,Maryland,MD8,FALSE,FALSE,Lanny Davis,democrat,FALSE,100343,237652
1976,Maryland,MD8,FALSE,FALSE,"Newton I. Steers, Jr.",republican,FALSE,111274,237652
1976,Maryland,MD8,FALSE,FALSE,Robin Ficker,independent,FALSE,26035,237652
1976,Massachusetts,MA1,FALSE,FALSE,Edward A. McColgan,democrat,FALSE,78181,215870
1976,Massachusetts,MA1,FALSE,FALSE,Silvio O. Conte,republican,FALSE,137652,215870
1976,Massachusetts,MA1,FALSE,FALSE,scatter,,FALSE,37,215870
1976,Massachusetts,MA2,FALSE,FALSE,scatter,,FALSE,8,185755
1976,Massachusetts,MA2,FALSE,FALSE,Edward P. Boland,democrat,FALSE,134408,185755
1976,Massachusetts,MA2,FALSE,FALSE,John D. McCarthy,u.s. labor,FALSE,9776,185755
1976,Massachusetts,MA2,FALSE,FALSE,Thomas P. Swank,republican,FALSE,41563,185755
1976,Massachusetts,MA3,FALSE,FALSE,scatter,,FALSE,48,168568
1976,Massachusetts,MA3,FALSE,FALSE,Joseph D. Early,democrat,FALSE,168520,168568
1976,Massachusetts,MA4,FALSE,FALSE,scatter,,FALSE,5,209835
1976,Massachusetts,MA4,FALSE,FALSE,Arthur D. Mason,republican,FALSE,100562,209835
1976,Massachusetts,MA4,FALSE,FALSE,Robert F. Drinan,democrat,FALSE,109268,209835
1976,Massachusetts,MA5,FALSE,FALSE,Roger P. Durkin,republican,FALSE,70036,214263
1976,Massachusetts,MA5,FALSE,FALSE,scatter,,FALSE,10,214263
1976,Massachusetts,MA5,FALSE,FALSE,Paul E. Tsongas,democrat,FALSE,144217,214263
1976,Massachusetts,MA6,FALSE,FALSE,Michael Harrington,democrat,FALSE,121562,221813
1976,Massachusetts,MA6,FALSE,FALSE,Lillian Cundari McGowan,independent,FALSE,8589,221813
1976,Massachusetts,MA6,FALSE,FALSE,scatter,,FALSE,7,221813
1976,Massachusetts,MA6,FALSE,FALSE,William E. Bronson,republican,FALSE,91655,221813
1976,Massachusetts,MA7,FALSE,FALSE,Edward J. Markey,democrat,FALSE,162126,210809
1976,Massachusetts,MA7,FALSE,FALSE,Harry G. Chickles,independent,FALSE,4748,210809
1976,Massachusetts,MA7,FALSE,FALSE,Richard W. Daly,republican,FALSE,37063,210809
1976,Massachusetts,MA7,FALSE,FALSE,scatter,,FALSE,21,210809
1976,Massachusetts,MA7,FALSE,FALSE,James J. Murphy,independent,FALSE,6851,210809
1976,Massachusetts,MA8,FALSE,FALSE,scatter,,FALSE,27,178850
1976,Massachusetts,MA8,FALSE,FALSE,"Thomas P. O'Neil, Jr.",democrat,FALSE,133131,178850
1976,Massachusetts,MA8,FALSE,FALSE,Leo F. Kahian,american,FALSE,4022,178850
1976,Massachusetts,MA8,FALSE,FALSE,Florenzo Di Donato,independent,FALSE,8233,178850
1976,Massachusetts,MA8,FALSE,FALSE,William A. Barnstead,republican,FALSE,33437,178850
1976,Massachusetts,MA9,FALSE,FALSE,scatter,,FALSE,3,149371
1976,Massachusetts,MA9,FALSE,FALSE,"James """"Mac"""" Warren",socialist workers,FALSE,3058,149371
1976,Massachusetts,MA9,FALSE,FALSE,Joseph M. O'Loughlin,independent,FALSE,7862,149371
1976,Massachusetts,MA9,FALSE,FALSE,Robert G. Cunningham,republican,FALSE,34547,149371
1976,Massachusetts,MA9,FALSE,FALSE,Joe Moakley,democrat,FALSE,103901,149371
1976,Massachusetts,MA10,FALSE,FALSE,Margaret M. Heckler,republican,FALSE,176604,176691
1976,Massachusetts,MA10,FALSE,FALSE,scatter,,FALSE,87,176691
1976,Massachusetts,MA11,FALSE,FALSE,Danielle De Benedictis,independent,FALSE,59240,191055
1976,Massachusetts,MA11,FALSE,FALSE,James A. Burke,democrat,FALSE,131789,191055
1976,Massachusetts,MA11,FALSE,FALSE,scatter,,FALSE,26,191055
1976,Massachusetts,MA12,FALSE,FALSE,Gerry E. Studds,democrat,FALSE,222418,222504
1976,Massachusetts,MA12,FALSE,FALSE,scatter,,FALSE,86,222504
1976,Michigan,MI1,FALSE,FALSE,Hector M. McGregor,american independent,FALSE,727,136582
1976,Michigan,MI1,FALSE,FALSE,Carolyn Nelson,u.s. labor,FALSE,216,136582
1976,Michigan,MI1,FALSE,FALSE,Thomas W. Jones,libertarian,FALSE,245,136582
1976,Michigan,MI1,FALSE,FALSE,"John Conyers, Jr.",democrat,FALSE,126161,136582
1976,Michigan,MI1,FALSE,FALSE,B. R. Washington,socialist workers,FALSE,306,136582
1976,Michigan,MI1,FALSE,FALSE,Issac Hood,republican,FALSE,8927,136582
1976,Michigan,MI2,FALSE,FALSE,Edward C. Pierce,democrat,FALSE,95053,191738
1976,Michigan,MI2,FALSE,FALSE,Carl D. Pursell,republican,FALSE,95397,191738
1976,Michigan,MI2,FALSE,FALSE,Lawrence McKenna,libertarian,FALSE,403,191738
1976,Michigan,MI2,FALSE,FALSE,Philip S. Carroll,human rights,FALSE,598,191738
1976,Michigan,MI2,FALSE,FALSE,Ronald G. Ziegler,u.s. labor,FALSE,287,191738
1976,Michigan,MI3,FALSE,FALSE,Garry Brown,republican,FALSE,99231,196158
1976,Michigan,MI3,FALSE,FALSE,Timothy W. Walter,american independent,FALSE,1208,196158
1976,Michigan,MI3,FALSE,FALSE,Howard Wolpe,democrat,FALSE,95261,196158
1976,Michigan,MI3,FALSE,FALSE,Charles H. Todd,libertarian,FALSE,334,196158
1976,Michigan,MI3,FALSE,FALSE,Leda J. Stevens,u.s. labor,FALSE,124,196158
1976,Michigan,MI4,FALSE,FALSE,David M. Hilty,u.s. labor,FALSE,124,179737
1976,Michigan,MI4,FALSE,FALSE,Karl Friske,american independent,FALSE,1789,179737
1976,Michigan,MI4,FALSE,FALSE,Richard E. Daugherty,democrat,FALSE,69655,179737
1976,Michigan,MI4,FALSE,FALSE,Dave Stockman,republican,FALSE,107881,179737
1976,Michigan,MI4,FALSE,FALSE,Russell Severance,libertarian,FALSE,288,179737
1976,Michigan,MI5,FALSE,FALSE,Richard F. Vander Veen,democrat,FALSE,94973,205438
1976,Michigan,MI5,FALSE,FALSE,Joe Berman,libertarian,FALSE,477,205438
1976,Michigan,MI5,FALSE,FALSE,Gary D. Powell,u.s. labor,FALSE,399,205438
1976,Michigan,MI5,FALSE,FALSE,Harold S. Sawyer,republican,FALSE,109589,205438
1976,Michigan,MI6,FALSE,FALSE,Bob Carr,democrat,FALSE,108909,206504
1976,Michigan,MI6,FALSE,FALSE,Andrew Rotstein,u.s. labor,FALSE,189,206504
1976,Michigan,MI6,FALSE,FALSE,James F. McClure,human rights,FALSE,1398,206504
1976,Michigan,MI6,FALSE,FALSE,Clifford W. Taylor,republican,FALSE,96008,206504
1976,Michigan,MI7,FALSE,FALSE,Robin Widgery,republican,FALSE,50301,177582
1976,Michigan,MI7,FALSE,FALSE,Jimmy L. Sabin,american independent,FALSE,1451,177582
1976,Michigan,MI7,FALSE,FALSE,Benjamin G. Hoffman,libertarian,FALSE,735,177582
1976,Michigan,MI7,FALSE,FALSE,Dale E. Kildee,democrat,FALSE,124260,177582
1976,Michigan,MI7,FALSE,FALSE,Max Dean,u.s. labor,FALSE,835,177582
1976,Michigan,MI8,FALSE,FALSE,E. Brady Denton,republican,FALSE,75323,186632
1976,Michigan,MI8,FALSE,FALSE,David W. Thill,u.s. labor,FALSE,209,186632
1976,Michigan,MI8,FALSE,FALSE,Charles G. Johns,american independent,FALSE,973,186632
1976,Michigan,MI8,FALSE,FALSE,Bob Traxler,democrat,FALSE,110127,186632
1976,Michigan,MI9,FALSE,FALSE,Guy A. Vander Jagt,republican,FALSE,146712,209701
1976,Michigan,MI9,FALSE,FALSE,DeLoyd G. Hesselink,american independent,FALSE,1021,209701
1976,Michigan,MI9,FALSE,FALSE,Wm. G. Friesser,socialist labor,FALSE,123,209701
1976,Michigan,MI9,FALSE,FALSE,Stephen E. Fawley,democrat,FALSE,61641,209701
1976,Michigan,MI9,FALSE,FALSE,Joy Powell,u.s. labor,FALSE,204,209701
1976,Michigan,MI10,FALSE,FALSE,Elford A. Cederberg,republican,FALSE,118726,210184
1976,Michigan,MI10,FALSE,FALSE,Donald J. Albosta,democrat,FALSE,89980,210184
1976,Michigan,MI10,FALSE,FALSE,Lawrence Dean,american independent,FALSE,1256,210184
1976,Michigan,MI10,FALSE,FALSE,Joseph D. D'Urso,u.s. labor,FALSE,222,210184
1976,Michigan,MI11,FALSE,FALSE,Edward W. Aho,human rights,FALSE,231,217115
1976,Michigan,MI11,FALSE,FALSE,Elizabeth D. Pape,american independent,FALSE,537,217115
1976,Michigan,MI11,FALSE,FALSE,Philip E. Ruppe,republican,FALSE,118871,217115
1976,Michigan,MI11,FALSE,FALSE,Francis Brouillette,democrat,FALSE,97325,217115
1976,Michigan,MI11,FALSE,FALSE,John C. Hoffman,u.s. labor,FALSE,151,217115
1976,Michigan,MI12,FALSE,FALSE,David M. Serotkin,republican,FALSE,85326,180867
1976,Michigan,MI12,FALSE,FALSE,David E. Bonior,democrat,FALSE,94815,180867
1976,Michigan,MI12,FALSE,FALSE,Marielle Hammett Kronberg,u.s. labor,FALSE,285,180867
1976,Michigan,MI12,FALSE,FALSE,Gregory J. Clark,libertarian,FALSE,441,180867
1976,Michigan,MI13,FALSE,FALSE,"Charles C. Diggs, Jr.",democrat,FALSE,83387,93687
1976,Michigan,MI13,FALSE,FALSE,Melvin Brown,u.s. labor,FALSE,285,93687
1976,Michigan,MI13,FALSE,FALSE,Raymond Houle,american independent,FALSE,449,93687
1976,Michigan,MI13,FALSE,FALSE,John Hawkins,socialist workers,FALSE,366,93687
1976,Michigan,MI13,FALSE,FALSE,Harold L. DeWaters,libertarian,FALSE,198,93687
1976,Michigan,MI13,FALSE,FALSE,Richard A. Golden,republican,FALSE,9002,93687
1976,Michigan,MI14,FALSE,FALSE,Martha Hilty,u.s. labor,FALSE,198,161666
1976,Michigan,MI14,FALSE,FALSE,John Edward Getz,republican,FALSE,52995,161666
1976,Michigan,MI14,FALSE,FALSE,Maurice Geary,human rights,FALSE,473,161666
1976,Michigan,MI14,FALSE,FALSE,Mark Severs,socialist workers,FALSE,194,161666
1976,Michigan,MI14,FALSE,FALSE,Marshall F. Moser,libertarian,FALSE,303,161666
1976,Michigan,MI14,FALSE,FALSE,Lucien N. Nedzi,democrat,FALSE,107503,161666
1976,Michigan,MI15,FALSE,FALSE,James D. Walaskay,republican,FALSE,39177,158550
1976,Michigan,MI15,FALSE,FALSE,John Sarkisian,socialist labor,FALSE,306,158550
1976,Michigan,MI15,FALSE,FALSE,William D. Ford,democrat,FALSE,117313,158550
1976,Michigan,MI15,FALSE,FALSE,Aldi C. Fuhrmann,american independent,FALSE,776,158550
1976,Michigan,MI15,FALSE,FALSE,Kathryn M. Augustin,libertarian,FALSE,746,158550
1976,Michigan,MI15,FALSE,FALSE,Allen Douglas,u.s. labor,FALSE,232,158550
1976,Michigan,MI16,FALSE,FALSE,William E. Rostron,republican,FALSE,36378,160344
1976,Michigan,MI16,FALSE,FALSE,Don Bechler,socialist workers,FALSE,328,160344
1976,Michigan,MI16,FALSE,FALSE,Samuel S. Hancock,libertarian,FALSE,484,160344
1976,Michigan,MI16,FALSE,FALSE,Susann L. Dalto,u.s. labor,FALSE,463,160344
1976,Michigan,MI16,FALSE,FALSE,Slayter Buck Miller,american independent,FALSE,1009,160344
1976,Michigan,MI16,FALSE,FALSE,John D. Dingell,democrat,FALSE,121682,160344
1976,Michigan,MI17,FALSE,FALSE,Christy Wallace,socialist workers,FALSE,490,175573
1976,Michigan,MI17,FALSE,FALSE,James W. Burdick,republican,FALSE,60476,175573
1976,Michigan,MI17,FALSE,FALSE,William M. Brodhead,democrat,FALSE,112746,175573
1976,Michigan,MI17,FALSE,FALSE,C. M. Novess III,libertarian,FALSE,285,175573
1976,Michigan,MI17,FALSE,FALSE,Scott Elliott,u.s. labor,FALSE,194,175573
1976,Michigan,MI17,FALSE,FALSE,Arve Bakken,american independent,FALSE,1382,175573
1976,Michigan,MI18,FALSE,FALSE,James C. Horvath,socialist labor,FALSE,259,186195
1976,Michigan,MI18,FALSE,FALSE,James J. Blanchard,democrat,FALSE,123113,186195
1976,Michigan,MI18,FALSE,FALSE,David Drexler,american independent,FALSE,1143,186195
1976,Michigan,MI18,FALSE,FALSE,Frank G. Rising,libertarian,FALSE,396,186195
1976,Michigan,MI18,FALSE,FALSE,K. Martin Keller,u.s. labor,FALSE,289,186195
1976,Michigan,MI18,FALSE,FALSE,John E. Olsen,republican,FALSE,60995,186195
1976,Michigan,MI19,FALSE,FALSE,Thomas Simpson,u.s. labor,FALSE,262,197645
1976,Michigan,MI19,FALSE,FALSE,Therese S. Barbone,libertarian,FALSE,496,197645
1976,Michigan,MI19,FALSE,FALSE,John Omar Muotka,american independent,FALSE,751,197645
1976,Michigan,MI19,FALSE,FALSE,William S. Broomfield,republican,FALSE,131799,197645
1976,Michigan,MI19,FALSE,FALSE,Dorthea Becker,democrat,FALSE,64337,197645
1976,Minnesota,MN1,FALSE,FALSE,Lloyd Duwe,american,FALSE,2966,231773
1976,Minnesota,MN1,FALSE,FALSE,Albert H. Quic,republican,FALSE,158177,231773
1976,Minnesota,MN1,FALSE,FALSE,"Robert C. """"Bob"""" Olson, Jr.",democrat,FALSE,70630,231773
1976,Minnesota,MN2,FALSE,FALSE,Tom Hagedorn,republican,FALSE,148322,245810
1976,Minnesota,MN2,FALSE,FALSE,Gloria Griffin,democrat,FALSE,97488,245810
1976,Minnesota,MN3,FALSE,FALSE,Clifford C. Mathias,american,FALSE,4402,225459
1976,Minnesota,MN3,FALSE,FALSE,Bill Frenzel,republican,FALSE,149013,225459
1976,Minnesota,MN3,FALSE,FALSE,Jerome W. Coughlin,democrat,FALSE,72044,225459
1976,Minnesota,MN4,FALSE,FALSE,Andrew Engebretson,republican,FALSE,59767,200599
1976,Minnesota,MN4,FALSE,FALSE,Thomas F. Piotrowski,libertarian,FALSE,2720,200599
1976,Minnesota,MN4,FALSE,FALSE,Bruce F. Vento,democrat,FALSE,133282,200599
1976,Minnesota,MN4,FALSE,FALSE,Alan A. Uhl,,FALSE,3040,200599
