GEOID2,GEOID,GEO_display-label,HD01_VD01,HD02_VD01
1500000US250173852023,250173852023,"Block Group 3, Census Tract 3852.02, Middlesex County, Massachusetts",828,198
1500000US250173852024,250173852024,"Block Group 4, Census Tract 3852.02, Middlesex County, Massachusetts",1290,269
1500000US250173861001,250173861001,"Block Group 1, Census Tract 3861, Middlesex County, Massachusetts",973,213
1500000US250173861002,250173861002,"Block Group 2, Census Tract 3861, Middlesex County, Massachusetts",1906,247
1500000US250173861003,250173861003,"Block Group 3, Census Tract 3861, Middlesex County, Massachusetts",1423,241
1500000US250173871001,250173871001,"Block Group 1, Census Tract 3871, Middlesex County, Massachusetts",814,146
1500000US250173871002,250173871002,"Block Group 2, Census Tract 3871, Middlesex County, Massachusetts",731,159
1500000US250173871003,250173871003,"Block Group 3, Census Tract 3871, Middlesex County, Massachusetts",1840,197
1500000US250173871004,250173871004,"Block Group 4, Census Tract 3871, Middlesex County, Massachusetts",798,134
1500000US250173872011,250173872011,"Block Group 1, Census Tract 3872.01, Middlesex County, Massachusetts",3374,350
1500000US250173872012,250173872012,"Block Group 2, Census Tract 3872.01, Middlesex County, Massachusetts",765,182
1500000US250173872013,250173872013,"Block Group 3, Census Tract 3872.01, Middlesex County, Massachusetts",887,218
1500000US250173872014,250173872014,"Block Group 4, Census Tract 3872.01, Middlesex County, Massachusetts",1100,285
1500000US250173872021,250173872021,"Block Group 1, Census Tract 3872.02, Middlesex County, Massachusetts",1324,172
1500000US250173872022,250173872022,"Block Group 2, Census Tract 3872.02, Middlesex County, Massachusetts",844,145
1500000US250173872023,250173872023,"Block Group 3, Census Tract 3872.02, Middlesex County, Massachusetts",2003,219
1500000US250173881001,250173881001,"Block Group 1, Census Tract 3881, Middlesex County, Massachusetts",2723,208
1500000US250173881002,250173881002,"Block Group 2, Census Tract 3881, Middlesex County, Massachusetts",1480,189
1500000US250173881003,250173881003,"Block Group 3, Census Tract 3881, Middlesex County, Massachusetts",1343,222
1500000US250173882001,250173882001,"Block Group 1, Census Tract 3882, Middlesex County, Massachusetts",932,278
1500000US250173882002,250173882002,"Block Group 2, Census Tract 3882, Middlesex County, Massachusetts",3375,431
1500000US250173882003,250173882003,"Block Group 3, Census Tract 3882, Middlesex County, Massachusetts",3265,357
1500000US250173883001,250173883001,"Block Group 1, Census Tract 3883, Middlesex County, Massachusetts",1519,392
1500000US250173883002,250173883002,"Block Group 2, Census Tract 3883, Middlesex County, Massachusetts",1365,338
1500000US250173883003,250173883003,"Block Group 3, Census Tract 3883, Middlesex County, Massachusetts",2381,291
1500000US250173883004,250173883004,"Block Group 4, Census Tract 3883, Middlesex County, Massachusetts",911,330
1500000US250179800001,250179800001,"Block Group 1, Census Tract 9800, Middlesex County, Massachusetts",0,12
